grid_id,小区均价,总建面,容积率,绿化率
158,153197.66666666666,80000.0,1.5666666666666667,0.3666666666666667
159,123118.5,2940.0,0.45,0.275
160,0.0,0.0,0.0,0.0
161,130703.25,16927.666666666668,1.425,0.2758333333333333
162,131616.33333333334,17000.0,1.9000000000000001,0.31666666666666665
163,0.0,0.0,0.0,0.0
164,128694.0,6395.0,1.210625,0.2885714285714286
165,109936.83333333333,34000.0,1.1333333333333333,0.2816666666666667
166,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0
171,64172.0,145000.0,1.6,0.4
172,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0
187,78291.0,86000.0,1.5,0.3
188,0.0,0.0,0.0,0.0
189,84077.66666666667,43750.0,2.433333333333333,0.3
190,0.0,0.0,0.0,0.0
191,57712.0,0.0,1.2,0.3
192,57285.0,0.0,1.2,0.28
193,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0
209,72945.33333333333,26000.0,1.4000000000000001,0.37333333333333335
210,60525.5,0.0,5.0,0.3
211,65775.0,381000.0,1.85,0.32499999999999996
212,65574.0,15000.0,1.33,0.3
213,66973.0,8545.0,1.8,0.35
214,0.0,0.0,0.0,0.0
215,76721.0,0.0,1.5,0.4
216,0.0,0.0,0.0,0.0
217,62825.0,0.0,2.1,0.3
218,0.0,0.0,0.0,0.0
219,64228.0,30000.0,4.2,0.35
220,63536.0,5412.0,3.0,0.3
221,69738.0,5545.0,2.1,0.36
222,62916.0,2000.0,2.0,0.3
223,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0
225,96567.0,0.0,1.26,0.35
226,81654.0,47000.0,1.2,0.45
227,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0
229,64357.666666666664,8516.666666666666,1.7333333333333334,0.3
230,75555.0,17000.0,1.9,0.3
231,0.0,0.0,0.0,0.0
232,80456.5,24000.0,1.5499999999999998,0.345
