grid_id,A_original
9205,26.461757151545854
9049,27.063050318869067
9520,22.36656587279304
9363,26.33789471932659
9677,19.374186210225112
9206,27.083995522869166
9050,29.313217149446427
9207,28.69578344409383
9051,29.13014511487443
9208,28.672905000652595
9052,32.868301501512384
9209,30.3214860099178
9053,34.04712714384975
9210,29.14265234007392
9211,32.83590324280208
7641,38.19513746455824
7954,37.00361228851729
7955,42.25580308218516
7798,40.63157467687039
7956,44.75229270341833
7799,45.38359378514094
7484,41.87903531018716
7642,41.30966401345125
7485,42.08947905664441
7328,42.040928065468655
7486,43.00451505884956
7329,42.26634064951688
7643,44.7789260558176
7487,47.915772559941125
7330,45.87284639837626
7644,45.790206928182194
7171,50.719264853805214
7015,54.08884582570879
7172,48.31020857172066
7016,52.92280742071296
7957,45.13520196793652
7800,45.0863239507386
7958,47.939297527016265
7801,48.196822018354375
7959,52.13433604082904
7802,50.00487338045726
7960,52.78111615373845
7803,53.27782630303635
7961,59.72706127142965
7804,59.21875149587668
7173,42.92143157038021
6859,52.05400329479386
7017,46.57264488128193
7174,43.81517303097186
6860,52.12390134511417
7018,43.916720945032296
7175,48.38805008667878
6861,48.03573573362465
7019,44.53845219804105
6862,41.674506718017824
9995,20.934851769410592
10152,22.695639367184057
10153,29.39537246903027
9996,28.545246916327343
10154,36.44236938186918
9997,33.926473780802915
10309,24.818438339767013
10467,25.506193520906148
10310,28.036784127379374
10468,31.111698286094526
10311,31.68762986833425
10469,36.42312391112102
10624,25.59816683823617
10625,31.72893486251101
10782,31.478331056906008
10626,38.34491191525631
10783,37.664231025418125
10627,44.04676357571388
10155,40.84340368397096
9998,42.27438706853646
9999,48.19934614786106
10156,44.5569700626429
10000,51.8313447175484
10157,53.63402510124922
10001,58.524962004918194
10158,60.84344578217195
10002,64.13674950373654
10159,68.55484646515636
10312,37.352302062713065
10313,42.91986046302184
10470,42.73550306236691
10471,50.3777921444546
10314,51.934430223802856
10472,59.45745043801817
10315,61.52996515212545
10473,67.88898256703662
10316,70.81693289970883
10474,73.64690168410434
10003,70.12233689570878
10160,74.96290339393794
10004,73.07361741512041
10161,78.22562000570001
10162,80.19141397023432
10005,75.47756849138443
10163,77.48601816102915
10006,75.59181921429749
10164,76.98514425524911
10007,76.01602302155722
10317,78.26746227599251
10475,78.89043790523651
10318,82.96045819900982
10476,79.65878406871748
10319,83.09343777375356
10477,77.92119760697516
10320,81.12727544652743
10321,81.66259347647288
10478,76.88171086719609
10322,76.87689475483772
8580,33.137351284102266
8423,33.30642498392908
8581,35.68372171030703
8424,36.22320195931105
8582,35.34226871902168
8893,29.079060490206192
8736,32.2933796704722
8894,31.083196588234586
8737,34.51904319677333
8895,34.395292781162645
8738,34.37837429469836
8739,34.43188524224985
8896,33.65571245741021
8110,35.933871602351154
8267,37.31713976954433
8268,40.92259286201357
8111,41.80594902659789
8269,47.64226714081165
8112,46.77192693377721
8270,47.890287423518366
8425,37.65785021675197
8583,39.532483940637455
8426,41.882195818988976
8584,42.31226901858122
8427,46.72967856505788
