grid_id,A_original
9205,0.3210959367988772
9049,0.3775033408030988
9520,0.2113931156278646
9363,0.2740480716672594
9677,0.2778767753631883
9206,0.2813675595734661
9050,0.2848610574900988
9207,0.2926953339048606
9051,0.2153784570977263
9208,0.1336505693411357
9052,0.3384140909826517
9209,0.2106330474162167
9053,0.316327389827904
9210,0.2821456498634561
9211,0.3843896802289284
7641,0.4673748880593203
7954,0.5517988252728222
7955,0.2336702918548208
7798,0.5222298191085418
7956,0.2528508537365044
7799,0.4903399159313246
7484,0.5004740004040774
7642,0.5335486844465774
7485,0.4820213145345393
7328,0.4789171256085245
7486,0.3984320092090345
7329,0.4446697212159169
7643,0.2743458323685022
7487,0.6119246070107375
7330,0.4498613855338916
7644,0.2709978207836913
7171,0.4975557531101804
7015,0.5509323982599017
7172,0.5037327780845888
7016,0.5467663903384041
7957,0.4479540941360631
7800,0.5620762088779614
7958,0.5019740501622398
7801,0.6078466232083782
7959,0.6677945459806163
7802,0.4984935534280298
7960,0.5275465402780343
7803,0.6076000479385302
7961,0.6408176452788231
7804,0.6944097173075428
7173,0.4343641280385295
6859,0.5582988881520654
7017,0.4545337273836339
7174,0.3072544760569936
6860,0.5053109970816262
7018,0.5018400117127669
7175,0.382984666574618
6861,0.5788407027182615
7019,0.4659348130909532
6862,0.7539955303090217
9995,0.6907058722880827
10152,0.3677850946950492
10153,0.3084414143528163
9996,0.2637768076574891
10154,0.489698093810584
9997,0.4846694880805439
10309,0.307412696468925
10467,0.5407206208181807
10310,0.3707590201044042
10468,0.8573282762917744
10311,0.491701857895678
10469,0.4596283641679647
10624,0.2856222475704431
10625,0.3128055953657764
10782,0.3689942599612253
10626,0.3948937553279412
10783,0.3907573774083779
10627,0.5175705029343863
10155,0.4826061281298915
9998,0.527416942263952
9999,0.3917399046513865
10156,0.4434484137052724
10000,0.3629360587609863
10157,0.4170574861411614
10001,0.6308818600151489
10158,0.3935285025388487
10002,0.3908088959097943
10159,0.4144128507061688
10312,0.3938787361531564
10313,0.5097567256949364
10470,0.5891343844493576
10471,0.6098646210134556
10314,0.2680199964443069
10472,0.5008259796536159
10315,0.2890901735313735
10473,0.4322858588373389
10316,0.4200131199634054
10474,0.4599378626997698
10003,0.2363835533587565
10160,0.4995534986008719
10004,0.2329233078196094
10161,0.4242495836963643
10162,0.4248803879880564
10005,0.4427490600128602
10163,0.5522437727783986
10006,0.4273284445668231
10164,0.519689678686255
10007,0.3966216913108102
10317,0.415806401905462
10475,0.6370274847948018
10318,0.5185833683265781
10476,0.263652928161636
10319,0.4850253880879198
10477,0.2455357369032617
10320,0.4128250355558837
10321,0.3852269343182156
10478,0.3827262146022848
10322,0.2384140875646565
8580,0.4623520249332772
8423,0.4081988328498854
8581,0.1804671229564652
8424,0.4326305384110078
8582,0.184798639579908
8893,0.3043360843060444
8736,0.3901650027936499
8894,0.3135974809299533
8737,0.5128845595125525
8895,0.257639362968217
8738,0.1672890464906842
8739,0.1719658833476172
8896,0.1600159734141787
8110,0.5091841191637362
8267,0.4379767376829107
8268,0.4670437121303539
8111,0.4847305189788221
8269,0.3929880952422178
8112,0.2397284707252411
8270,0.2427927771780243
8425,0.1984001076945463
8583,0.386158709581313
8426,0.3763713247268727
8584,0.3910828018029249
8427,0.3926748550865082
8585,0.4419117324446884
8428,0.4322085057709905
8586,0.4419353754358347
8429,0.4462441312550499
8587,0.4846547604923911
8897,0.3720499915787865
8740,0.388795784276907
8898,0.1850949782743428
8741,0.2038038113013051
8899,0.2202090436066456
8742,0.2338725838815855
8900,0.3704509195654391
8743,0.3915613090780257
8901,0.4230329273863486
8744,0.4212642835581491
8113,0.4366574818176894
8271,0.5179189002126141
8114,0.4413856505841256
8272,0.5122331448044545
8115,0.5673118214406582
8273,0.5179681487123923
8116,0.6267784530816561
8274,0.4469174604091117
8117,0.4857059052645778
8275,0.4895271591220879
