grid_id,A_original
9205,29.75116566637568
9049,28.31705808865105
9520,24.750635538495253
9363,29.49165945023385
9677,22.876652036620257
9206,29.946502433834507
9050,30.15230439019748
9207,30.38290080317225
9051,29.0768560519134
9208,29.86510672686513
9052,32.04185524435785
9209,30.899757884597392
9053,31.613011350090577
9210,30.314922967786845
9211,32.50432367378359
7641,55.11149338781074
7954,42.53496564999124
7955,49.7876831666207
7798,50.84132895529769
7956,54.81371109033565
7799,58.1191549341641
7484,65.8113243396177
7642,58.24052116302502
7485,65.45576798022844
7328,64.8982106392132
7486,67.03851604598792
7329,68.441751082038
7643,61.14553534886706
7487,71.09128123880228
7330,72.98011799176044
7644,61.46530080843572
7171,69.36234901892675
7015,70.93799429096592
7172,70.03947818893305
7016,72.40609922386285
7957,58.88090601740768
7800,60.29452113209037
7958,63.5095774397668
7801,64.72230587113042
7959,68.82549657953648
7802,66.57381769218968
7960,68.26241597250748
7803,70.49322051245166
7961,73.95945045347011
7804,77.75822031129843
7173,70.56646975740667
6859,71.81739528560432
7017,72.74589997134244
7174,72.56590122043774
6860,74.16975885054644
7018,75.02029180955918
7175,77.38288822749043
6861,75.81765249776568
7019,77.22681150642146
6862,75.5334061625454
9995,24.648840674198325
10152,24.27935095456184
10153,26.53837509134824
9996,28.69940246951522
10154,30.89397396551872
9997,34.821562607841855
10309,22.712431351286
10467,23.713182006106425
10310,24.32195975356485
10468,27.33754465126692
10311,28.29494611389576
10469,33.3014211031316
10624,24.461114479646543
10625,27.012643769142624
10782,28.29584414096136
10626,34.27334067837805
10783,31.4042412542507
10627,36.293669916311885
10155,36.02951552938609
9998,38.87991040955128
9999,42.64468752348044
10156,39.1436097100065
10000,44.61436744108661
10157,45.76953606889384
10001,49.05302991675012
10158,50.70412190885762
10002,51.62791859786873
10159,53.79723437878353
10312,32.92611483635136
10313,37.76284810138348
10470,36.803270216399234
10471,40.37155243625198
10314,43.73511303430651
10472,46.53972588441009
10315,48.36942146211014
10473,50.77355992460281
10316,56.166082027208304
10474,55.62322219850617
10003,53.90956062697133
10160,55.75668990287943
10004,55.187676052051415
10161,56.36770887814778
10162,58.40535251593793
10005,55.98274291044691
10163,56.85672023781389
10006,57.50838621524797
10164,58.201006263667765
10007,57.16505727802142
10317,59.61781925424627
10475,62.68736577949521
10318,63.19584194560871
10476,63.39666215468513
10319,62.76879728407685
10477,58.438864033505645
10320,61.33296148942619
10321,60.43120822180085
10478,58.3645951620303
10322,56.381768344259086
8580,36.70110519002731
8423,37.54231793512709
8581,37.56989919171832
8424,38.40965812997825
8582,38.06138403636018
8893,29.27555134932693
8736,31.93506209407641
8894,30.78734940795612
8737,32.67289931774503
8895,32.539012485864646
8738,33.27877689903924
8739,36.17611577344567
8896,33.25248423739168
8110,42.45127519380465
8267,40.42744637712013
8268,45.68829972114893
8111,47.59692209725366
8269,52.42914121964361
8112,52.01211854185689
8270,52.73954124616811
8425,43.234309280556886
8583,44.15996527870851
8426,45.27663729656959
8584,48.29994524217263
8427,51.232222928473874
8585,53.7943419372202
8428,56.34757904243202
8586,58.05941466476688
8429,59.36706819322095
8587,62.89235563562999
8897,35.00138284225321
8740,41.46502823783652
8898,39.37027581708512
8741,43.992528330285786
8899,48.06659021808733
8742,50.90403665865277
8900,51.13756806629074
8743,52.92197561320763
8901,55.99641404073703
8744,59.15036892501834
8113,54.39567337430513
8271,59.11438345239891
8114,59.20639292047628
8272,63.29603576256002
8115,63.77376585407879
8273,67.66677451009093
8116,68.57487673315434
8274,69.56499038978613
8117,67.73514187419936
8275,72.15110234368474
8430,65.80143147172723
8588,65.64944110795697
8431,67.52509537328721
8589,69.15134228969971
8432,68.42868192217924
8590,74.44858196778215
8433,74.8127186939502
8591,74.70162287000107
8434,74.7745874474393
8592,79.83415571967276
8902,59.45740046671412
8745,63.74888135284974
8903,64.30178420136883
8746,65.79150612775418
8747,71.50669327981454
8904,71.15790031249601
8905,73.1965925922739
8748,74.75793308668351
8906,78.10157247707336
8749,81.31416349652817
8118,74.40551435878851
8276,76.20412854531224
8119,77.32167333991032
8277,78.42534347665872
8120,81.18051400124891
8278,84.2213936582609
8121,84.832306076276
8279,87.20815704109003
8122,90.51992707020877
8280,89.7366813006813
8435,81.36704123470228
8593,85.09991202064664
8436,87.50335567530689
8594,88.17396783724352
8437,89.05036028356709
8595,88.32660853320589
8438,91.16429430959263
8439,96.32615771059147
8596,91.3702051276978
8597,90.15581530210602
11732,38.62327569106688
11890,36.41420253009994
12047,35.39821613218258
12048,39.10939559118593
12205,35.00939596774226
12206,37.902396733802206
12049,43.39182201219859
12050,43.000820905256425
12207,41.58025629006646
12051,45.09040493714675
12208,41.98617213888868
11733,40.7196117947254
11891,39.95598531616825
11734,44.328184333776825
11892,44.15948091589056
11735,47.532599655841096
11893,45.31611762303071
11736,48.59181795954282
11894,47.30661837908426
11737,48.21115420347825
11895,49.12318825196393
10941,30.543374555766547
11098,28.0562435176512
11256,29.01869577582305
11257,33.86501431982049
11414,33.73275754969459
11258,39.15120072032932
10784,35.138789203109
10628,39.248965111470085
10785,37.49215212326334
10629,42.29208524804967
10786,40.78827164871477
10787,45.95224396044151
10630,46.08241273337608
10631,50.26076281359281
10788,49.31779209888835
10632,54.73298624977287
10942,35.857954295970934
11099,30.57328028503436
10943,40.098294594994
11100,37.95515037711882
10944,43.10990527802536
11101,40.4075271782613
10945,46.30393771086429
11102,43.99419394959873
10946,49.38100498779096
11103,48.668350016336966
11572,33.216324312075685
11573,36.37353086909154
11575,40.60603445637154
11576,45.03478727295106
11577,49.2146267187695
11415,35.70374260988485
11259,42.32564029787878
11416,38.19537699250486
11260,43.91466759354075
11417,40.86288241238969
11261,48.73375213593555
11418,45.367329659936175
11262,53.104203432266736
11419,50.73797921484332
11263,54.86376760643046
10789,51.03011798497558
10633,55.569712854729424
10790,52.84269021246835
10634,55.81622987403826
10791,55.2491909155466
10635,55.77266578006436
10792,56.16819541438601
10636,55.44374165086568
10793,55.12142561301787
10637,55.41743886409412
10947,52.443673565651
11104,51.422701839922304
10948,55.64375749910699
11105,55.07287419581619
10949,57.16315632290429
11106,55.8999122002933
10950,57.84414312213769
11107,58.80179645102185
10951,57.32963940964757
11108,58.13297867081201
11420,53.5331446520029
11578,51.27706346750787
11421,55.72324059643301
11579,51.29889068016812
11422,56.00586510143479
11580,51.62308462866221
11423,53.92366913501843
11581,52.396833054045565
11424,54.73170751691812
11582,56.18912631405371
10794,57.01972559582341
10638,60.87111494252981
10795,58.5792626390005
10796,66.88922638774089
10639,60.39524740761675
10797,69.49692766284812
10640,67.05480293475837
10641,68.60701034992266
10798,69.65034258133018
10799,70.87206438566756
12520,29.912380566553807
12363,33.85583884700437
12521,33.70419697002199
12364,36.97789709414892
12365,40.001852594365566
12366,42.973316852873566
12052,46.24396794955269
12209,44.48454778044951
12210,49.60846224425583
12053,52.7264932821587
12054,55.951408960804415
12211,50.99782847828725
12055,56.41878846782529
12212,54.02024360419889
12056,60.0444942227141
11738,51.34962687402895
11739,53.30631640680669
11896,53.29844973861873
11897,58.57452242332614
11740,56.58699725931455
11741,56.944589865270224
11898,58.46475738928845
11742,64.029114914685
11899,64.98466746586797
11743,66.29114607561615
11900,65.91938971569527
11901,68.8533049132697
11744,71.84176095831333
11745,73.58449692426613
11746,77.19265788467766
12065,74.02367293750491
12066,74.96231549700585
12223,72.0411014877507
11751,81.07943129892277
11908,77.46466843709587
11909,78.62942376576558
11752,83.05287155955672
11910,79.95716601720387
6703,74.49311307140762
6547,75.21777769707609
6704,76.82280348725564
6548,76.95191362176462
6705,77.62591975950633
6392,76.98942652067444
6706,79.8783679282668
6549,78.03648776503191
6550,79.82707658178492
6393,80.25425692444585
6236,73.68277819892324
6237,77.98749182558569
6238,76.90097992635262
6707,80.55696240576762
6394,81.22289657239817
6708,80.74592476180193
6551,81.62236860598887
6709,81.88810362324433
6395,80.1510019679645
6552,82.42730993657797
6396,79.24959209064139
6710,82.63952802281179
6553,80.42140242937896
6081,73.38892798382973
5925,70.29585627002024
6239,77.5351904607254
6082,73.02972162989755
5926,62.69958656882777
6240,71.67844111828697
6083,68.41240580277608
5927,55.65806697589557
6241,66.16092161396196
6084,61.58520416661506
5770,51.58683511810665
5771,41.72422506037827
6397,76.03302435620014
6554,78.8305857950436
6711,76.58613386537822
6712,77.09858875912184
6555,72.47755745035779
6398,69.62852452162977
6713,74.78641579525241
6556,67.6582553014375
6399,61.323047336371104
6400,53.28065382203473
6085,53.5725541825257
5928,50.48300423104666
6242,58.88186302517772
6086,48.72303226970138
5929,43.09815551522411
6243,51.270973025506095
5930,40.23736773766216
6244,46.07531768449618
6087,42.96386795940154
5931,37.04402377824562
6714,67.63518852265805
6557,59.656727366809605
6401,47.0191777764185
6715,63.23385794597055
6558,55.95123349888712
6402,43.31352453361834
6716,60.20576305085917
6559,51.7001401869998
6560,46.65765310015866
6403,38.502770308126216
5772,38.76358904981504
5615,34.62512485391752
5773,36.73319547254548
5616,32.64260703765694
5774,34.27776154292312
5460,24.89913977514132
5617,31.10105995894002
5775,30.45723367885729
5305,15.643703591827906
6245,39.5679406791494
6088,38.91041335291918
6246,36.154655060230695
5932,32.34922331444194
6089,34.37831301731001
5933,28.33015530695499
6090,29.602004773580585
6247,32.76009974499809
5934,23.61788883730638
6248,27.47505238264277
6717,55.0841998897785
6404,34.94759577164764
6718,51.210126210604166
6561,42.75658706756143
6405,29.79487903227261
6719,46.86389491487488
6562,38.90061844202924
6406,29.69340882317781
6563,34.928767618531005
6720,42.64997589775754
5461,24.91033868809267
5618,28.459076420122447
5462,21.19267248548866
5776,26.212693956369765
5619,24.09420939685976
5777,22.10069714347985
5463,16.61132202759698
5620,19.88539890181812
5778,19.208739980706447
5621,14.79713311619062
6091,25.45873087638084
6092,21.60211601334807
6249,23.76428080353465
5935,20.96295729369893
5936,18.177486402413702
6093,19.63458641308073
6250,22.40256390283868
6094,17.178981881463393
5937,15.332589715708291
6251,22.226938646825644
5779,15.72254687478758
5622,11.4678289756637
6721,39.34342908686737
6407,27.067929374545496
6564,31.288919197900046
6722,32.80392202902615
6408,25.4872151791134
6565,28.96341148459401
6723,28.385012378887147
6409,21.91173420604075
6566,26.31779577338558
6410,20.80364299802776
6095,15.41305732012992
6252,20.213806704952223
6724,24.82971243282668
6567,23.636561113898765
9679,23.60088875980492
9836,22.581170072217805
9680,25.355452333818366
9837,24.42644349997228
9838,25.87717888677515
9681,27.734610140243664
9682,30.207962709739697
9839,30.785452417278627
9364,27.301211632934315
9521,24.72455764591502
9365,27.613411909974584
9522,25.56523690949384
9366,30.06343930245683
9523,26.791842190472604
9367,30.872261299589187
9524,28.35894286045455
9368,30.061015847913243
9525,30.148159418642745
9054,32.98001327990951
9055,36.06006505245972
9212,36.88608200089012
9213,41.4972313941707
9056,44.80720049931205
9057,50.62633122355393
9214,47.101787614571634
9215,53.36875871337395
9058,54.30690489108525
9216,57.43057769992692
9683,36.32129556772452
9840,35.73616648832399
9841,40.55219929956879
9684,42.02194235157419
9685,44.78074617803628
9842,42.70531982683413
9843,43.988074221245625
9686,43.054462616991735
9844,46.343254782749085
9687,47.03624673276148
9369,35.998335787009914
9526,34.92060990201617
9527,40.54776625498473
9370,40.85981053228821
9528,44.92767951207323
9371,45.79643230991538
9529,47.99624219449174
9372,49.19923569016184
9530,49.368113116270365
9373,50.53645263464217
9059,58.73642262271628
9217,59.27017311679633
9060,60.19426687173415
9218,63.966229209144046
9061,66.0323108913729
9062,70.78457663705115
9219,66.80466906916284
9220,73.23331473441407
9063,75.57613533598821
9221,76.29131725283845
9845,51.16156841514091
9688,50.943521538976434
9846,51.22117414553619
9689,51.820789672789125
9847,54.40836743299526
9690,54.06984844247708
9848,54.4095276320416
9691,57.53421549907496
9849,61.47860896238303
9692,64.23494868435928
9374,54.43903936007076
9531,52.17538450792287
9375,60.07152642026673
9532,55.505414018312685
9533,55.92825435884062
9376,64.16361918248894
9534,60.10918183419189
9377,66.46524837387595
9535,66.32731655192497
9378,71.58072978029205
9064,77.20827338422801
9222,76.175097226008
9065,83.84032004582814
9223,80.37349725727805
9066,82.5614639164454
9224,82.53721001533604
9067,83.94951708462435
9225,85.98907590686032
9068,84.16848941990676
9226,89.24013765793931
9850,62.86065533299098
9693,67.10587685514506
9851,63.93000194158096
9694,66.43151134375276
9852,68.2990074701613
9695,70.25415632812054
9696,77.00488844706435
9853,73.24057176388284
9697,79.00838301289141
9854,71.3073392987792
7488,73.99941004518236
7331,74.8259967272102
7645,65.15110474964196
7489,73.70819116041669
7332,76.91713566450495
7646,71.20175223098599
7490,76.28867169133602
7333,77.302544009664
7647,75.3007761527475
7334,78.29778566001559
7176,79.74134682771566
6863,80.13447070334136
7177,83.33069943279148
7020,82.19815043366543
6864,83.17519110501014
7178,84.23228892356543
7021,82.32948762710107
6865,85.84728987688706
7022,86.2080449365193
7179,82.46380229654606
7491,79.72502269317442
7648,84.4259752213967
7335,78.37901757927357
7492,83.728073887072
7649,85.8157677547445
7493,87.58912985767512
7336,85.09810493946706
7650,91.9489039631914
7337,84.64819106171593
7494,91.48484706543684
7962,78.14569161602209
7805,83.59444389908639
7963,84.78796629764668
7806,85.5111579936823
7964,85.55760063488889
7807,86.88310705642586
7965,90.67707704521524
7808,91.5975965529479
7809,93.47315403865288
7966,91.2979787277782
6866,84.68840823807626
7023,86.74205879354804
7180,85.68814950433085
6867,84.66451193410238
7024,80.76632973487791
7181,86.99056460176412
6868,82.24967993235144
7025,80.90125176592893
7182,80.83138846935871
7026,83.33846622728258
7651,93.1573532590295
7652,94.51731879719496
7495,91.24266309932048
7338,85.93838805859268
7653,93.78371881281946
7496,87.9111107287829
7339,85.72714281430422
7654,95.68121537913166
7497,89.58914584711655
7340,81.3088119677549
7810,96.1628264647806
7967,93.994027553394
7968,100.0
7811,99.80523589006532
7969,96.00880373521052
7812,96.5588962639534
7970,92.03094532408257
7813,91.6327409192432
7814,88.11781089950416
7971,87.04976627088196
7183,82.28258199967867
6869,76.67473296626301
7027,79.20768020399792
7184,82.23793035249545
6870,79.02767967598318
7028,83.08190341491802
7185,85.93985161442109
6871,76.75678181480285
7029,79.74096049617506
7186,82.03185615959877
7655,94.52699679423756
7341,85.02766329951261
7498,87.92974583050758
7656,91.8378225133429
7342,87.21405332105982
7499,87.38243888972757
7657,85.55787471265366
7343,83.61798148931344
7500,86.37813410746178
7658,80.93445706745817
6872,71.74339122253117
7187,78.04523433446971
7030,71.74173889064913
6873,65.304918236317
7188,73.99383363795967
7031,67.1955481961997
6874,59.13179093100588
7032,64.03274823895148
6875,56.57536908438448
7189,68.33572684619556
8907,81.5802402907108
8750,84.78866071470478
8908,86.35966891522251
8751,86.25153545806047
8909,86.41016817916011
8752,87.91790677382927
8910,85.92498512915603
8753,87.29152569586607
8911,84.83039835220495
8754,88.30966149470645
8123,88.76095041354645
8281,91.89945557872908
8124,92.73717257566152
8125,97.15537068967797
8282,95.45102154421744
8283,95.76989168232237
8126,96.11028593930416
8284,92.12723112055608
8127,93.98601468699997
8285,88.90421627748505
8440,95.26807566232524
8598,92.05544923199118
8441,92.3554163543358
8599,90.19502595209148
8442,89.6212337102011
8600,86.10780897535304
8443,82.89571227251803
8601,84.43855960602602
8444,81.27040869735566
8445,79.92351671579144
8912,87.38274031694371
8755,87.49318363635632
8913,91.16313950710996
8756,88.54893765754603
